Record_ID,Date,Shift,Line,Production_Volume,Average_Cycle_Time,Defects_Total,Defect_Rate,Downtime_Total,Defects_Dimensional,Defects_Surface,Defects_Assembly,Defects_Material,Defects_Other,Downtime_Maintenance,Downtime_Setup/Changeover,Downtime_Breakdown,Downtime_Material Shortage,Downtime_Operator Absence,Quality_FPY,Quality_DPMO,Quality_RTY,Quality_Sigma_Level,TimeMotion_Setup_Time_Minutes,TimeMotion_Movement_Time_Seconds,TimeMotion_Machine_Time_Seconds,TimeMotion_Operator_Utilization,TimeMotion_WIP_Average,Efficiency_Factor,Quality_Factor,Reliability_Factor
407,2023-01-09,Afternoon,Line B,337,69.87,2,0.0059,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.9941,5934,0.9911,6.0,21.2,15.6,54.3,0.69,21.8,0.924,0.876,0.875
408,2023-01-09,Night,Line B,384,72.3,1,0.0026,2.586357756008994,0,0,0,1,0,0.8,0.6,0.6,0.5,0.1,0.9974,2604,0.9961,6.0,15.6,8.2,64.1,0.48,20.5,0.893,0.864,0.897
409,2023-01-10,Morning,Line B,322,71.41,1,0.0031,3.446448961516841,1,0,0,0,0,1.0,0.9,0.7,0.6,0.2,0.9969,3105,0.9953,6.0,15.2,14.5,56.9,0.54,20.1,0.841,0.865,0.906
410,2023-01-10,Afternoon,Line B,325,69.99,0,0.0,2.877078824489637,0,0,0,0,0,0.9,0.6,0.6,0.5,0.2,1.0,0,1.0,6.0,20.6,11.7,58.3,0.69,13.9,0.902,0.921,0.864
411,2023-01-10,Night,Line B,370,69.17,0,0.0,0.14188404776508096,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,10.9,13.3,55.8,0.68,27.4,0.918,0.872,0.874
412,2023-01-11,Morning,Line B,320,73.92,0,0.0,4.354534004490477,0,0,0,0,0,1.7,1.0,0.7,0.6,0.4,1.0,0,1.0,6.0,22.3,19.5,54.4,0.62,14.6,0.847,0.871,0.924
413,2023-01-11,Afternoon,Line B,336,72.89,1,0.003,0.6744293900658085,1,0,0,0,0,0.2,0.2,0.1,0.1,0.1,0.997,2976,0.9955,6.0,26.9,13.9,59.0,0.63,17.8,0.86,0.91,0.934
414,2023-01-11,Night,Line B,383,68.0,2,0.0052,1.200068529004947,1,1,0,0,0,0.4,0.3,0.1,0.1,0.2,0.9948,5221,0.9922,6.0,8.0,18.8,49.2,0.45,19.3,0.859,0.872,0.92
415,2023-01-12,Morning,Line B,354,80.15,0,0.0,0.5991531134107062,0,0,0,0,0,0.2,0.1,0.1,0.1,0.0,1.0,0,1.0,6.0,14.3,16.6,63.6,0.74,16.0,0.868,0.882,0.878
416,2023-01-12,Afternoon,Line B,358,74.95,1,0.0028,3.9849184056169213,1,0,0,0,0,1.0,1.1,0.8,0.7,0.4,0.9972,2793,0.9958,6.0,10.3,20.0,54.9,0.5,19.9,0.875,0.879,0.93
417,2023-01-12,Night,Line B,351,76.71,0,0.0,2.0286058684649717,0,0,0,0,0,0.6,0.4,0.4,0.4,0.2,1.0,0,1.0,6.0,12.7,19.3,57.4,0.4,22.4,0.87,0.901,0.852
418,2023-01-13,Morning,Line B,388,76.04,1,0.0026,1.99012037806604,0,0,1,0,0,0.4,0.5,0.4,0.4,0.2,0.9974,2577,0.9961,6.0,28.7,16.4,59.7,0.69,6.1,0.898,0.876,0.849
419,2023-01-13,Afternoon,Line B,324,75.27,0,0.0,2.175042098154093,0,0,0,0,0,0.5,0.5,0.6,0.3,0.3,1.0,0,1.0,6.0,19.5,17.3,58.0,0.67,28.2,0.848,0.928,0.887
420,2023-01-13,Night,Line B,336,76.71,1,0.003,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.997,2976,0.9955,6.0,25.3,18.5,58.3,0.52,23.8,0.836,0.921,0.918
421,2023-01-16,Morning,Line B,341,77.97,1,0.0029,3.4278844884865727,0,0,0,1,0,1.1,1.0,0.7,0.5,0.2,0.9971,2932,0.9956,6.0,22.9,19.3,58.7,0.48,20.7,0.859,0.932,0.876
422,2023-01-16,Afternoon,Line B,364,73.38,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,17.6,17.5,55.9,0.71,25.0,0.85,0.939,0.929
423,2023-01-16,Night,Line B,338,76.06,1,0.003,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.997,2958,0.9956,6.0,16.7,11.5,64.6,0.7,22.1,0.851,0.906,0.866
424,2023-01-17,Morning,Line B,317,78.45,1,0.0032,3.3843895299754045,1,0,0,0,0,0.8,1.0,0.6,0.6,0.3,0.9968,3154,0.9953,6.0,18.0,16.1,62.4,0.62,5.8,0.854,0.904,0.887
425,2023-01-17,Afternoon,Line B,339,74.79,0,0.0,3.432209293447335,0,0,0,0,0,0.9,1.1,0.5,0.7,0.3,1.0,0,1.0,6.0,16.6,11.6,63.2,0.69,16.9,0.901,0.922,0.854
426,2023-01-17,Night,Line B,313,72.04,2,0.0064,2.154467953096383,0,1,0,1,0,0.6,0.6,0.4,0.4,0.2,0.9936,6389,0.9904,6.0,21.4,12.9,59.2,0.59,9.8,0.877,0.899,0.908
427,2023-01-18,Morning,Line B,354,74.69,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,17.3,14.6,60.1,0.68,20.7,0.877,0.926,0.863
428,2023-01-18,Afternoon,Line B,316,70.06,0,0.0,2.3828742320182683,0,0,0,0,0,0.6,0.6,0.5,0.4,0.3,1.0,0,1.0,6.0,19.3,15.9,54.1,0.48,20.9,0.903,0.877,0.925
429,2023-01-18,Night,Line B,350,73.27,2,0.0057,3.671529829416877,0,1,0,1,0,0.9,1.1,0.8,0.5,0.5,0.9943,5714,0.9914,6.0,9.5,18.9,54.4,0.65,19.1,0.892,0.895,0.931
430,2023-01-19,Morning,Line B,349,69.63,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,16.2,12.0,57.6,0.68,20.4,0.901,0.932,0.885
431,2023-01-19,Afternoon,Line B,349,71.71,1,0.0029,2.084374562743569,0,0,0,1,0,0.6,0.5,0.5,0.2,0.3,0.9971,2865,0.9957,6.0,12.9,6.0,65.7,0.59,12.3,0.905,0.93,0.918
432,2023-01-19,Night,Line B,387,74.31,0,0.0,3.082626363632172,0,0,0,0,0,0.9,0.9,0.7,0.5,0.2,1.0,0,1.0,6.0,19.8,9.4,64.9,0.73,7.8,0.908,0.888,0.912
433,2023-01-20,Morning,Line B,353,72.77,3,0.0085,0.8643115174530082,0,2,1,0,0,0.2,0.2,0.2,0.2,0.1,0.9915,8498,0.9873,6.0,19.8,17.4,55.4,0.72,22.9,0.846,0.855,0.852
434,2023-01-20,Afternoon,Line B,368,71.41,0,0.0,1.9083396778293256,0,0,0,0,0,0.4,0.4,0.6,0.3,0.1,1.0,0,1.0,6.0,19.4,17.0,54.4,0.71,4.2,0.897,0.863,0.917
435,2023-01-20,Night,Line B,323,74.79,1,0.0031,0.32733425304967045,0,1,0,0,0,0.1,0.1,0.1,0.0,0.0,0.9969,3095,0.9954,6.0,17.8,15.8,59.0,0.58,16.2,0.88,0.931,0.92
436,2023-01-23,Morning,Line B,355,72.89,0,0.0,2.8408315639654247,0,0,0,0,0,0.7,0.7,0.6,0.4,0.5,1.0,0,1.0,6.0,20.2,9.8,63.1,0.68,24.0,0.895,0.87,0.924
437,2023-01-23,Afternoon,Line B,341,70.19,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,19.9,7.6,62.6,0.38,20.8,0.886,0.942,0.921
438,2023-01-23,Night,Line B,393,72.14,0,0.0,3.391144383486405,0,0,0,0,0,1.0,1.1,0.5,0.4,0.5,1.0,0,1.0,6.0,17.7,13.9,58.2,0.64,16.7,0.913,0.927,0.893
439,2023-01-24,Morning,Line B,349,71.98,0,0.0,5.13730990966783,0,0,0,0,0,1.5,1.5,1.3,0.5,0.3,1.0,0,1.0,6.0,27.4,21.0,51.0,0.6,16.8,0.867,0.916,0.898
440,2023-01-24,Afternoon,Line B,340,73.52,0,0.0,3.6335750090391326,0,0,0,0,0,1.0,1.1,0.6,0.7,0.3,1.0,0,1.0,6.0,16.4,10.5,63.0,0.61,13.9,0.876,0.869,0.924
441,2023-01-24,Night,Line B,380,71.46,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,15.0,18.7,52.7,0.68,16.6,0.912,0.884,0.865
442,2023-01-25,Morning,Line B,332,71.1,0,0.0,3.869623370274636,0,0,0,0,0,1.0,0.9,0.9,0.7,0.4,1.0,0,1.0,6.0,21.7,18.3,52.8,0.59,10.2,0.893,0.939,0.873
443,2023-01-25,Afternoon,Line B,351,74.24,1,0.0028,2.584163313166217,1,0,0,0,0,0.8,0.6,0.4,0.4,0.4,0.9972,2849,0.9957,6.0,19.5,14.6,59.7,0.52,23.9,0.853,0.921,0.859
444,2023-01-25,Night,Line B,330,75.61,0,0.0,2.986024378945383,0,0,0,0,0,0.8,0.8,0.5,0.6,0.3,1.0,0,1.0,6.0,11.8,12.5,63.1,0.65,22.0,0.906,0.858,0.905
445,2023-01-26,Morning,Line B,362,69.47,0,0.0,3.0272069895610083,0,0,0,0,0,1.0,0.7,0.5,0.5,0.4,1.0,0,1.0,6.0,12.4,14.7,54.8,0.78,22.8,0.914,0.915,0.874
446,2023-01-26,Afternoon,Line B,371,68.8,2,0.0054,0.2533690743082813,2,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.9946,5390,0.9919,6.0,19.9,13.6,55.2,0.57,22.5,0.888,0.882,0.92
447,2023-01-26,Night,Line B,352,70.99,1,0.0028,1.9459238671113324,0,0,0,1,0,0.5,0.4,0.5,0.4,0.3,0.9972,2840,0.9957,6.0,23.6,10.3,60.7,0.61,22.6,0.91,0.927,0.852
448,2023-01-27,Morning,Line B,367,75.3,0,0.0,5.551653942696845,0,0,0,0,0,1.6,1.3,0.9,1.3,0.4,1.0,0,1.0,6.0,23.4,16.8,58.5,0.51,24.8,0.854,0.896,0.859
449,2023-01-27,Afternoon,Line B,350,75.68,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,20.0,14.2,61.5,0.73,14.5,0.873,0.924,0.88
450,2023-01-27,Night,Line B,321,69.28,1,0.0031,3.4453915319175468,0,0,1,0,0,1.2,0.8,0.6,0.6,0.2,0.9969,3115,0.9953,6.0,17.9,12.7,56.6,0.76,11.3,0.879,0.919,0.877
451,2023-01-30,Morning,Line B,330,72.37,0,0.0,1.35277281425483,0,0,0,0,0,0.4,0.4,0.3,0.2,0.1,1.0,0,1.0,6.0,14.3,19.6,52.8,0.5,21.6,0.84,0.897,0.847
452,2023-01-30,Afternoon,Line B,350,73.32,1,0.0029,1.1585925816128546,0,0,1,0,0,0.4,0.3,0.2,0.2,0.1,0.9971,2857,0.9957,6.0,17.7,12.0,61.3,0.68,12.3,0.884,0.872,0.867
453,2023-01-30,Night,Line B,358,75.73,1,0.0028,1.8803659838238616,1,0,0,0,0,0.6,0.4,0.4,0.4,0.2,0.9972,2793,0.9958,6.0,20.3,11.7,64.1,0.64,15.8,0.857,0.906,0.906
454,2023-01-31,Morning,Line B,361,69.75,0,0.0,2.1914745768326305,0,0,0,0,0,0.6,0.5,0.6,0.2,0.3,1.0,0,1.0,6.0,26.4,13.1,56.6,0.63,13.7,0.88,0.936,0.859
455,2023-01-31,Afternoon,Line B,368,72.41,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,15.1,14.5,57.9,0.68,9.8,0.905,0.902,0.867
456,2023-01-31,Night,Line B,309,72.49,1,0.0032,3.2323900976579623,0,1,0,0,0,1.1,0.9,0.5,0.5,0.2,0.9968,3236,0.9951,6.0,18.7,12.0,60.5,0.5,13.8,0.875,0.871,0.925
457,2023-02-01,Morning,Line B,370,70.88,0,0.0,1.8470544130556086,0,0,0,0,0,0.6,0.5,0.3,0.2,0.2,1.0,0,1.0,6.0,20.3,9.5,61.4,0.63,21.7,0.923,0.885,0.884
458,2023-02-01,Afternoon,Line B,365,71.97,0,0.0,1.1445649588037328,0,0,0,0,0,0.4,0.3,0.2,0.2,0.1,1.0,0,1.0,6.0,20.1,14.4,57.5,0.75,16.5,0.933,0.914,0.867
459,2023-02-01,Night,Line B,377,73.19,0,0.0,6.054602929122816,0,0,0,0,0,2.1,1.3,1.5,0.7,0.5,1.0,0,1.0,6.0,1.4,9.8,63.4,0.6,22.9,0.864,0.907,0.871
460,2023-02-02,Morning,Line B,315,73.54,1,0.0032,3.5076117911448432,0,0,1,0,0,1.0,1.1,0.6,0.5,0.4,0.9968,3174,0.9952,6.0,14.7,15.7,57.8,0.56,7.3,0.852,0.898,0.858
461,2023-02-02,Afternoon,Line B,352,67.63,1,0.0028,0.6322334150396927,0,0,1,0,0,0.2,0.1,0.2,0.1,0.1,0.9972,2840,0.9957,6.0,5.0,14.9,52.8,0.68,12.2,0.931,0.911,0.936
462,2023-02-02,Night,Line B,390,72.54,1,0.0026,2.8072446764380277,1,0,0,0,0,0.9,0.4,0.7,0.5,0.2,0.9974,2564,0.9962,6.0,22.6,12.5,60.0,0.64,15.6,0.919,0.902,0.888
463,2023-02-03,Morning,Line B,353,69.01,0,0.0,2.7881677164364644,0,0,0,0,0,0.8,0.8,0.5,0.4,0.3,1.0,0,1.0,6.0,12.9,15.5,53.5,0.51,14.1,0.92,0.891,0.902
464,2023-02-03,Afternoon,Line B,350,70.68,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,26.7,14.2,56.5,0.47,16.6,0.889,0.873,0.915
465,2023-02-03,Night,Line B,355,64.96,0,0.0,9.215690054648439,0,0,0,0,0,2.9,2.3,1.7,1.6,0.7,1.0,0,1.0,6.0,18.5,19.6,45.4,0.69,15.8,0.909,0.954,0.893
466,2023-02-06,Morning,Line B,372,72.19,0,0.0,2.7405462360458994,0,0,0,0,0,0.9,0.6,0.5,0.4,0.3,1.0,0,1.0,6.0,1.9,9.8,62.4,0.7,26.1,0.924,0.879,0.929
467,2023-02-06,Afternoon,Line B,386,70.6,1,0.0026,2.777851308329581,1,0,0,0,0,1.0,0.6,0.5,0.5,0.2,0.9974,2590,0.9961,6.0,23.8,15.6,55.0,0.64,20.0,0.927,0.872,0.86
468,2023-02-06,Night,Line B,381,70.38,1,0.0026,1.5766245325182275,0,0,0,1,0,0.5,0.4,0.3,0.3,0.2,0.9974,2624,0.9961,6.0,20.0,11.3,59.1,0.66,31.2,0.913,0.926,0.928
469,2023-02-07,Morning,Line B,385,70.01,2,0.0052,1.4498543936868318,0,1,0,1,0,0.4,0.3,0.4,0.2,0.1,0.9948,5194,0.9922,6.0,6.6,12.4,57.6,0.66,12.5,0.887,0.914,0.941
470,2023-02-07,Afternoon,Line B,350,64.98,0,0.0,0.0461260183129713,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,20.2,14.9,50.1,0.67,12.4,0.934,0.913,0.931
471,2023-02-07,Night,Line B,315,70.78,2,0.0063,2.3780172961206754,1,0,1,0,0,0.6,0.6,0.6,0.4,0.2,0.9937,6349,0.9905,6.0,6.5,14.4,56.4,0.53,15.1,0.877,0.917,0.886
472,2023-02-08,Morning,Line B,334,73.47,1,0.003,1.71218775430237,0,0,1,0,0,0.4,0.4,0.4,0.3,0.2,0.997,2994,0.9955,6.0,8.6,14.5,58.9,0.65,17.7,0.888,0.88,0.855
473,2023-02-08,Afternoon,Line B,372,73.46,0,0.0,1.7052734605484101,0,0,0,0,0,0.6,0.5,0.2,0.2,0.1,1.0,0,1.0,6.0,10.7,11.6,61.8,0.59,18.2,0.899,0.912,0.943
474,2023-02-08,Night,Line B,358,65.69,1,0.0028,4.566537618952803,0,0,1,0,0,1.6,0.9,0.7,0.8,0.6,0.9972,2793,0.9958,6.0,14.6,8.3,57.4,0.72,10.6,0.919,0.918,0.882
475,2023-02-09,Morning,Line B,375,69.49,5,0.0133,2.671314446409568,3,2,0,0,0,0.7,0.7,0.7,0.3,0.2,0.9867,13333,0.9801,6.0,16.6,12.3,57.2,0.68,17.1,0.905,0.87,0.86
476,2023-02-09,Afternoon,Line B,342,73.73,0,0.0,4.679771841285747,0,0,0,0,0,1.4,1.3,1.1,0.6,0.3,1.0,0,1.0,6.0,14.7,21.3,52.4,0.55,7.0,0.894,0.954,0.931
477,2023-02-09,Night,Line B,348,75.11,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,20.5,14.1,61.0,0.64,13.1,0.881,0.931,0.899
478,2023-02-10,Morning,Line B,316,73.82,0,0.0,1.7433870756334524,0,0,0,0,0,0.5,0.4,0.3,0.3,0.2,1.0,0,1.0,6.0,13.4,20.7,53.2,0.65,22.1,0.872,0.89,0.916
479,2023-02-10,Afternoon,Line B,387,66.23,0,0.0,1.271398153786961,0,0,0,0,0,0.5,0.3,0.2,0.2,0.2,1.0,0,1.0,6.0,10.7,12.5,53.7,0.64,10.2,0.926,0.926,0.933
480,2023-02-10,Night,Line B,331,70.77,1,0.003,0.871960010442087,0,0,0,1,0,0.3,0.2,0.2,0.1,0.1,0.997,3021,0.9955,6.0,12.0,13.4,57.4,0.72,14.7,0.894,0.867,0.937
481,2023-02-13,Morning,Line B,363,75.42,0,0.0,2.464081103142528,0,0,0,0,0,0.7,0.6,0.5,0.4,0.3,1.0,0,1.0,6.0,12.8,19.1,56.3,0.69,15.0,0.887,0.909,0.872
482,2023-02-13,Afternoon,Line B,394,67.99,0,0.0,1.6266367455748492,0,0,0,0,0,0.5,0.4,0.4,0.3,0.1,1.0,0,1.0,6.0,22.8,17.2,50.8,0.74,15.4,0.93,0.905,0.91
483,2023-02-13,Night,Line B,407,71.44,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,18.3,20.2,51.3,0.76,18.0,0.898,0.919,0.919
484,2023-02-14,Morning,Line B,371,71.44,1,0.0027,1.0402790212591375,1,0,0,0,0,0.3,0.3,0.2,0.1,0.1,0.9973,2695,0.996,6.0,10.2,17.7,53.7,0.56,18.0,0.925,0.886,0.901
485,2023-02-14,Afternoon,Line B,337,70.07,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,18.9,12.6,57.4,0.56,23.3,0.877,0.872,0.941
486,2023-02-14,Night,Line B,303,75.69,0,0.0,9.887738267107101,0,0,0,0,0,3.2,2.4,1.8,1.4,1.2,1.0,0,1.0,6.0,13.0,17.6,58.0,0.76,8.7,0.883,0.942,0.877
487,2023-02-15,Morning,Line B,395,67.36,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,15.0,15.3,52.1,0.69,10.8,0.933,0.868,0.882
488,2023-02-15,Afternoon,Line B,351,71.99,1,0.0028,3.8438892577551633,1,0,0,0,0,1.0,1.0,1.0,0.7,0.2,0.9972,2849,0.9957,6.0,16.5,12.9,59.1,0.69,16.2,0.911,0.941,0.871
489,2023-02-15,Night,Line B,358,69.37,1,0.0028,2.850226175682782,1,0,0,0,0,0.9,0.8,0.5,0.4,0.3,0.9972,2793,0.9958,6.0,27.2,17.9,51.5,0.47,21.4,0.93,0.924,0.899
490,2023-02-16,Morning,Line B,361,74.35,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,23.7,12.9,61.4,0.76,18.8,0.868,0.941,0.896
491,2023-02-16,Afternoon,Line B,318,72.34,1,0.0031,0.5613650998049109,0,0,0,0,1,0.2,0.1,0.1,0.1,0.1,0.9969,3144,0.9953,6.0,7.0,11.6,60.8,0.72,22.9,0.86,0.919,0.94
492,2023-02-16,Night,Line B,317,71.58,0,0.0,0.051602668365646545,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,14.8,12.1,59.5,0.61,19.0,0.859,0.896,0.871
493,2023-02-17,Morning,Line B,333,70.45,1,0.003,2.1763880920884198,0,0,1,0,0,0.7,0.5,0.3,0.4,0.2,0.997,3003,0.9955,6.0,7.0,14.2,56.2,0.51,5.9,0.902,0.945,0.891
494,2023-02-17,Afternoon,Line B,351,72.5,0,0.0,3.461649126034126,0,0,0,0,0,1.2,0.7,0.5,0.6,0.5,1.0,0,1.0,6.0,15.6,6.2,66.3,0.82,13.9,0.901,0.955,0.932
495,2023-02-17,Night,Line B,353,73.24,2,0.0057,1.5558501318485067,1,0,1,0,0,0.4,0.4,0.4,0.3,0.1,0.9943,5665,0.9915,6.0,16.6,12.4,60.8,0.57,11.7,0.908,0.952,0.902
496,2023-02-20,Morning,Line B,396,73.22,0,0.0,2.2576428267422344,0,0,0,0,0,0.7,0.6,0.4,0.3,0.2,1.0,0,1.0,6.0,17.4,10.4,62.8,0.68,18.4,0.916,0.943,0.912
497,2023-02-20,Afternoon,Line B,334,72.75,0,0.0,1.3448417206207313,0,0,0,0,0,0.4,0.3,0.3,0.1,0.2,1.0,0,1.0,6.0,29.6,10.2,62.5,0.65,22.1,0.877,0.915,0.865
498,2023-02-20,Night,Line B,343,71.88,2,0.0058,0.734168693990845,0,0,1,1,0,0.2,0.2,0.1,0.1,0.1,0.9942,5830,0.9913,6.0,13.4,8.2,63.7,0.72,17.0,0.85,0.931,0.937
499,2023-02-21,Morning,Line B,323,77.97,0,0.0,1.3006035154967568,0,0,0,0,0,0.3,0.3,0.3,0.2,0.2,1.0,0,1.0,6.0,19.1,12.5,65.5,0.55,16.5,0.851,0.914,0.876
500,2023-02-21,Afternoon,Line B,369,77.91,0,0.0,0.9019743445469535,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,1.0,0,1.0,6.0,10.7,17.9,60.0,0.65,16.3,0.859,0.896,0.92
501,2023-02-21,Night,Line B,365,75.32,0,0.0,0.5380557100186021,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,1.0,0,1.0,6.0,20.3,9.4,65.9,0.55,16.8,0.863,0.926,0.909
502,2023-02-22,Morning,Line B,349,66.26,0,0.0,0.2763522995453812,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,1.0,0,1.0,6.0,18.4,6.4,59.8,0.63,23.5,0.921,0.891,0.857
503,2023-02-22,Afternoon,Line B,376,69.99,0,0.0,2.0160830952303885,0,0,0,0,0,0.7,0.5,0.3,0.2,0.3,1.0,0,1.0,6.0,5.6,7.8,62.1,0.65,11.4,0.903,0.944,0.886
504,2023-02-22,Night,Line B,334,71.5,2,0.006,1.452377027403336,2,0,0,0,0,0.5,0.4,0.3,0.2,0.2,0.994,5988,0.991,6.0,12.1,20.0,51.5,0.7,23.7,0.846,0.886,0.94
505,2023-02-23,Morning,Line B,354,70.43,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,16.9,19.8,50.6,0.56,17.4,0.879,0.884,0.938
506,2023-02-23,Afternoon,Line B,378,69.21,2,0.0053,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9947,5291,0.9921,6.0,10.7,18.1,51.2,0.73,24.7,0.912,0.902,0.937
507,2023-02-23,Night,Line B,342,70.64,0,0.0,5.760564948165797,0,0,0,0,0,2.0,1.3,1.0,1.0,0.6,1.0,0,1.0,6.0,9.9,17.5,53.1,0.7,16.9,0.886,0.871,0.869
508,2023-02-24,Morning,Line B,339,68.93,0,0.0,1.5147538059334773,0,0,0,0,0,0.2,0.5,0.3,0.3,0.1,1.0,0,1.0,6.0,17.4,15.4,53.6,0.57,13.1,0.908,0.907,0.894
509,2023-02-24,Afternoon,Line B,386,70.09,1,0.0026,0.6424153732425625,0,0,0,1,0,0.2,0.1,0.1,0.2,0.0,0.9974,2590,0.9961,6.0,34.8,8.6,61.5,0.73,29.4,0.902,0.951,0.934
510,2023-02-24,Night,Line B,348,76.69,0,0.0,1.7629349675289256,0,0,0,0,0,0.5,0.4,0.4,0.2,0.2,1.0,0,1.0,6.0,19.3,8.9,67.8,0.64,1.5,0.881,0.951,0.928
511,2023-02-27,Morning,Line B,351,71.66,0,0.0,0.9660362438194803,0,0,0,0,0,0.3,0.3,0.2,0.1,0.0,1.0,0,1.0,6.0,17.3,14.7,56.9,0.67,26.8,0.86,0.875,0.936
512,2023-02-27,Afternoon,Line B,368,73.38,0,0.0,0.379541737563375,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,1.0,0,1.0,6.0,19.7,12.3,61.0,0.55,7.6,0.862,0.925,0.899
513,2023-02-27,Night,Line B,336,69.72,0,0.0,4.307505085099674,0,0,0,0,0,1.0,1.3,0.9,0.7,0.4,1.0,0,1.0,6.0,11.5,12.7,57.0,0.68,12.8,0.898,0.888,0.863
514,2023-02-28,Morning,Line B,342,73.54,1,0.0029,0.6655889306654617,0,0,1,0,0,0.2,0.2,0.2,0.1,0.0,0.9971,2923,0.9956,6.0,16.2,15.8,57.7,0.62,17.2,0.847,0.878,0.935
515,2023-02-28,Afternoon,Line B,333,72.33,0,0.0,0.20131320008376163,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,24.8,12.5,59.9,0.57,12.4,0.856,0.907,0.931
516,2023-02-28,Night,Line B,356,77.97,1,0.0028,1.116242381648678,0,0,0,1,0,0.4,0.3,0.2,0.2,0.1,0.9972,2808,0.9958,6.0,25.8,19.6,58.3,0.55,22.0,0.86,0.952,0.926
517,2023-03-01,Morning,Line B,322,71.18,0,0.0,4.125067809489952,0,0,0,0,0,1.2,1.4,0.6,0.4,0.5,1.0,0,1.0,6.0,24.4,14.8,56.4,0.64,17.9,0.91,0.905,0.913
518,2023-03-01,Afternoon,Line B,401,68.8,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,10.4,23.0,45.8,0.66,29.0,0.94,0.947,0.912
519,2023-03-01,Night,Line B,358,66.56,4,0.0112,1.3145417812364264,2,1,0,1,0,0.5,0.2,0.2,0.2,0.2,0.9888,11173,0.9833,6.0,17.7,16.3,50.3,0.57,1.3,0.935,0.879,0.882
520,2023-03-02,Morning,Line B,339,77.85,0,0.0,0.320464227898849,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,1.0,0,1.0,6.0,19.3,12.5,65.3,0.69,17.9,0.883,0.953,0.938
521,2023-03-02,Afternoon,Line B,422,72.44,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,23.3,13.0,59.4,0.72,13.5,0.936,0.905,0.938
522,2023-03-02,Night,Line B,384,69.75,0,0.0,1.3641384827489293,0,0,0,0,0,0.5,0.3,0.3,0.3,0.1,1.0,0,1.0,6.0,13.7,15.1,54.6,0.7,29.5,0.926,0.943,0.896
523,2023-03-03,Morning,Line B,343,72.17,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,8.4,15.5,56.7,0.7,21.1,0.857,0.894,0.931
524,2023-03-03,Afternoon,Line B,329,74.45,1,0.003,2.0607371388947495,0,0,0,1,0,0.6,0.5,0.4,0.4,0.2,0.997,3039,0.9954,6.0,25.0,16.2,58.2,0.66,9.7,0.886,0.94,0.882
525,2023-03-03,Night,Line B,315,73.79,0,0.0,1.6923101251619608,0,0,0,0,0,0.5,0.4,0.3,0.3,0.2,1.0,0,1.0,6.0,19.7,13.6,60.2,0.61,18.6,0.88,0.89,0.915
